,logmove
6331,10.29228113
6332,8.528330936
6333,6.866933285
6334,9.282847063
6335,9.477003077
6336,9.618468598
6337,6.931471806
6338,9.335032816
6339,8.090708716
6340,9.462187991
6341,10.82201578
6342,9.852615222
6343,5.545177445
6344,9.842462851
6345,10.72132718
6346,6.866933285
6347,6.556778356
6348,10.23652533
6349,8.895081532
6350,9.557045785
6351,10.06696602
6352,9.859326657
6353,8.553332238
6354,9.967025573
6355,9.561560465
6356,9.452187908
6357,10.46880136
6358,8.921057018
6359,7.526178913
6360,9.421573272
6361,8.987196821
6362,8.577723691
6363,7.592870288
6364,7.847762538
6365,9.515469358
6366,9.768354879
6367,10.12246243
6368,9.761001904
6369,9.547954813
6370,7.943072717
6371,10.09641929
6372,8.929567708
6373,10.74918413
6374,9.317938383
6375,7.049254841
6376,9.749870064
6377,7.592870288
6378,9.114710141
6379,9.2023082
6380,9.505990614
6381,8.553332238
6382,9.757305042
6383,9.87919486
6384,7.685243608
6385,9.114710141
6386,7.742402022
6387,9.400630098
6388,9.852615222
6389,7.526178913
6390,9.529521112
6391,9.69621735
6392,8.903815212
6393,9.797237753
6394,6.931471806
6395,7.592870288
6396,9.957975738
6397,9.734832187
6398,10.6343158
6399,10.02818
6400,9.467150781
6401,7.103322063
6402,10.60618895
6403,9.55251063
6404,9.421573272
6405,9.505990614
6406,10.37349118
6407,9.869310101
6408,8.050703382
6409,9.64782081
6410,8.946374826
6411,9.768354879
6412,10.52535353
6413,7.454719949
6414,10.43740451
6415,9.411156511
6416,7.769800996
6417,7.685243608
6418,9.491601877
6419,9.738612909
6420,9.071537969
6421,8.070906089
6422,9.282847063
6423,9.411156511
6424,9.416378455
6425,9.520175249
6426,9.00307017
6427,9.505990614
6428,9.416378455
6429,8.14786713
6430,10.66466714
6431,9.312174678
6432,9.064157862
6433,10.21332243
6434,9.36288977
6435,9.64782081
6436,9.77201119
6437,9.45720045
6438,10.0804615
6439,9.411156511
6440,7.624618986
6441,9.942708266
6442,10.23652533
6443,10.10168246
6444,10.97780715
6445,9.731037116
6446,7.769800996
6447,9.45720045
6448,9.692272572
6449,9.768354879
6450,8.946374826
6451,9.570529135
6452,8.921057018
6453,9.933434629
6454,9.875910785
6455,7.742402022
6456,9.707959168
6457,10.08313888
6458,9.924074186
6459,8.987196821
6460,9.071537969
6461,7.454719949
6462,9.660141294
6463,10.30521234
6464,9.368369236
6465,9.859326657
6466,7.526178913
6467,6.866933285
6468,8.317766167
6469,9.651944527
6470,8.743850562
6471,8.868413285
6472,9.30637756
6473,10.09377728
6474,8.624791202
6475,10.1402973
6476,9.357380115
6477,10.57887801
6478,6.238324625
6479,9.807857322
6480,10.32639957
6481,7.592870288
6482,9.76468515
6483,9.093357017
6484,7.203405521
6485,10.39329381
6486,9.452187908
6487,10.49570882
6488,10.32849382
6489,7.454719949
6490,9.973013615
6491,10.48860399
6492,10.17504024
6493,6.556778356
6494,10.49924239
6495,9.862665558
6496,8.783855897
6497,10.5508002
6498,7.714231145
6499,9.169518378
6500,9.85597657
6501,7.98752448
6502,10.16523624
6503,10.38541975
6504,10.18474906
6505,9.832206351
6506,9.605620455
6507,8.110126802
6508,11.00263303
6509,10.63277378
6510,8.723231275
6511,7.714231145
6512,9.234056899
6513,5.768320996
6514,9.622714888
6515,9.895455381
6516,10.57887801
6517,11.03720955
6518,6.797940413
6519,9.3899917
6520,10.33475035
6521,10.02251426
6522,8.253227646
6523,9.17616292
6524,9.69621735
6525,9.467150781
6526,9.901886271
6527,9.411156511
6528,8.286017468
6529,10.84474403
6530,7.416979621
6531,9.30054664
6532,9.635346635
6533,9.121727714
6534,9.825309772
6535,9.964018052
6536,9.064157862
6537,9.208739091
6538,9.340666634
6539,8.090708716
6540,8.166216269
6541,9.467150781
6542,10.16277015
6543,9.049232212
6544,8.793612072
6545,9.121727714
6546,8.946374826
6547,7.416979621
6548,9.761001904
6549,9.182763604
6550,6.931471806
6551,9.547954813
6552,9.258749511
6553,9.128696383
6554,9.30637756
6555,9.034080407
6556,9.142489705
6557,7.049254841
6558,7.847762538
6559,9.596962392
6560,8.462948177
6561,9.351839934
6562,9.17616292
6563,9.142489705
6564,8.378390789
6565,8.783855897
6566,9.282847063
6567,9.719564714
6568,7.943072717
6569,8.954673629
6570,9.426741242
6571,9.87919486
6572,9.395325046
6573,8.070906089
6574,10.47243113
6575,7.592870288
6576,9.208739091
6577,9.379238908
6578,10.04498712
6579,9.842462851
6580,9.312174678
6581,10.21332243
6582,7.943072717
6583,8.803273983
6584,7.154615357
6585,9.282847063
6586,9.049232212
6587,8.502688505
6588,9.078864009
6589,7.416979621
6590,8.090708716
6591,7.203405521
6592,8.691482577
6593,8.886270902
6594,8.253227646
6595,8.987196821
6596,9.182763604
6597,8.971067439
6598,8.070906089
6599,10.48324205
6600,8.540909718
6601,9.142489705
6602,9.086136769
6603,9.660141294
6604,6.643789733
6605,8.754002934
6606,9.538780437
6607,8.462948177
6608,8.317766167
6609,8.868413285
6610,8.783855897
6611,7.560080465
6612,7.526178913
6613,9.071537969
6614,9.373818841
6615,9.2023082
6616,6.797940413
6617,9.195835686
6618,9.807857322
6619,9.323669057
6620,9.346268889
6621,9.486759252
6622,9.543378146
6623,9.76468515
6624,7.203405521
6625,9.395325046
6626,8.764053269
6627,9.107642974
6628,6.992096427
6629,7.377758908
6630,7.965545573
6631,9.416378455
6632,9.189321005
6633,6.104793232
6634,9.114710141
6635,8.30201781
6636,9.3899917
6637,9.462187991
6638,9.182763604
6639,9.093357017
6640,7.203405521
6641,8.68067166
6642,9.252633284
6643,6.797940413
6644,9.056722883
6645,9.317938383
6646,8.912473275
6647,7.454719949
6648,8.647519453
6649,7.560080465
6650,9.317938383
6651,7.742402022
6652,9.384629757
6653,8.938006577
6654,7.336936914
6655,9.69621735
6656,9.246479419
6657,8.868413285
6658,9.368369236
6659,8.99516499
6660,9.041685006
6661,8.184234774
6662,9.162829389
6663,9.529521112
6664,8.868413285
6665,9.00307017
6666,9.570529135
6667,6.797940413
6668,8.954673629
6669,9.041685006
6670,9.195835686
6671,8.7740036
6672,7.714231145
6673,9.276876896
6674,9.093357017
6675,9.227787286
6676,8.691482577
6677,6.461468176
6678,8.236420527
6679,9.018695488
6680,8.489616424
6681,7.847762538
6682,9.501217335
6683,9.240287448
6684,9.462187991
6685,7.965545573
6686,7.796469243
6687,9.656051309
6688,9.700146629
6689,9.142489705
6690,9.128696383
6691,9.711842668
6692,8.476371197
6693,7.294377299
6694,8.553332238
6695,8.407378325
6696,9.30637756
6697,9.086136769
6698,7.714231145
6699,8.589699882
6700,9.426741242
6701,9.442086812
6702,8.691482577
6703,9.405907156
6704,7.294377299
6705,9.524859098
6706,9.121727714
6707,9.351839934
6708,5.545177445
6709,9.312174678
6710,9.368369236
6711,9.208739091
6712,8.979164649
6713,7.416979621
6714,9.282847063
6715,7.82244473
6716,9.543378146
6717,8.743850562
6718,8.42156296
6719,6.931471806
6720,7.103322063
6721,9.510741217
6722,8.921057018
6723,7.491087594
6724,9.30054664
6725,8.793612072
6726,9.373818841
6727,6.643789733
6728,9.215128889
6729,9.643680017
6730,9.071537969
6731,9.100525506
6732,7.796469243
6733,9.643680017
6734,7.82244473
6735,6.723832441
6736,7.655390645
6737,9.010913347
6738,9.026417534
6739,8.812843434
6740,9.520175249
6741,8.793612072
6742,7.82244473
6743,8.831711918
6744,8.502688505
6745,9.156095357
6746,9.14931567
6747,7.82244473
6748,9.107642974
6749,8.476371197
6750,9.626943225
6751,8.589699882
6752,9.618468598
6753,9.100525506
6754,7.416979621
6755,9.246479419
6756,9.797237753
6757,10.00820786
6758,9.78290059
6759,9.17616292
6760,9.208739091
6761,9.447150114
6762,7.769800996
6763,9.357380115
6764,9.114710141
6765,7.154615357
6766,7.294377299
6767,7.249925537
6768,8.850230966
6769,6.723832441
6770,8.166216269
6771,9.651944527
6772,6.461468176
6773,9.45720045
6774,9.351839934
6775,9.395325046
6776,8.868413285
6777,9.384629757
6778,8.841014311
6779,9.477003077
6780,8.253227646
6781,9.107642974
6782,9.312174678
6783,8.895081532
6784,8.462948177
6785,9.026417534
6786,5.950642553
6787,9.340666634
6788,8.378390789
6789,9.064157862
6790,8.184234774
6791,8.348537825
6792,9.579418083
6793,8.793612072
6794,9.135616826
6795,9.221478116
6796,9.908276069
6797,9.905086274
6798,8.166216269
6799,8.51559191
6800,7.203405521
6801,8.971067439
6802,7.454719949
6803,8.987196821
6804,5.768320996
6805,8.691482577
6806,6.104793232
6807,8.449342525
6808,9.107642974
6809,8.831711918
6810,9.859326657
6811,9.100525506
6812,7.714231145
6813,9.258749511
6814,8.886270902
6815,7.714231145
6816,9.596962392
6817,8.903815212
6818,9.574983486
6819,9.2023082
6820,9.114710141
6821,9.55251063
6822,9.447150114
6823,9.264828557
6824,9.76468515
6825,6.992096427
6826,6.723832441
6827,9.609921537
6828,7.742402022
6829,8.42156296
6830,9.36288977
6831,9.467150781
6832,9.121727714
6833,9.221478116
6834,8.903815212
6835,9.447150114
6836,9.049232212
6837,8.348537825
6838,9.351839934
6839,8.712759975
6840,8.050703382
6841,9.252633284
6842,8.733594062
6843,9.609921537
6844,7.203405521
6845,9.462187991
6846,9.093357017
6847,8.895081532
6848,7.796469243
6849,9.282847063
6850,9.67633598
6851,7.377758908
6852,9.405907156
6853,7.526178913
6854,8.624791202
6855,8.407378325
6856,7.377758908
6857,9.182763604
6858,8.269756948
6859,9.010913347
6860,7.336936914
6861,8.090708716
6862,8.449342525
6863,8.938006577
6864,10.07777694
6865,8.070906089
6866,8.502688505
6867,9.543378146
6868,9.270870872
6869,9.234056899
6870,8.68067166
6871,8.764053269
6872,8.783855897
6873,7.87245515
6874,7.655390645
6875,9.329367078
6876,8.378390789
6877,7.377758908
6878,8.812843434
6879,8.733594062
6880,9.609921537
6881,8.793612072
6882,8.868413285
6883,9.442086812
6884,9.757305042
6885,9.121727714
6886,9.501217335
6887,9.825309772
6888,9.340666634
6889,9.895455381
6890,8.868413285
6891,8.14786713
6892,8.66974259
6893,8.66974259
6894,9.477003077
6895,7.560080465
6896,9.078864009
6897,8.912473275
6898,9.373818841
6899,9.753594463
6900,9.973013615
6901,8.903815212
6902,9.411156511
6903,9.786504197
6904,8.946374826
6905,9.547954813
6906,9.346268889
6907,8.850230966
6908,9.566054855
6909,8.895081532
6910,9.688312171
6911,9.049232212
6912,9.276876896
6913,9.87919486
6914,9.329367078
6915,8.903815212
6916,6.556778356
6917,8.050703382
6918,8.99516499
6919,8.449342525
6920,9.162829389
6921,8.647519453
6922,9.66827142
6923,9.340666634
6924,8.877381955
6925,9.664214619
6926,9.635346635
6927,9.622714888
6928,9.00307017
6929,10.62191254
6930,8.912473275
6931,10.3573618
6932,8.286017468
6933,9.078864009
6934,8.269756948
6935,9.821843564
6936,6.556778356
6937,8.803273983
6938,8.528330936
6939,9.156095357
6940,9.049232212
6941,8.691482577
6942,8.886270902
6943,8.30201781
6944,8.184234774
6945,9.335032816
6946,8.66974259
6947,6.992096427
6948,9.704060528
6949,9.30054664
6950,8.647519453
6951,8.877381955
6952,8.754002934
6953,9.329367078
6954,9.835636886
6955,8.553332238
6956,8.129174997
6957,9.520175249
6958,9.107642974
6959,9.547954813
6960,7.742402022
6961,8.51559191
6962,8.754002934
6963,9.534161491
6964,8.903815212
6965,9.486759252
6966,7.796469243
6967,9.55251063
6968,9.258749511
6969,9.276876896
6970,9.87919486
6971,9.421573272
6972,8.253227646
6973,9.135616826
6974,9.282847063
6975,8.51559191
6976,9.2023082
6977,8.702177866
6978,8.317766167
6979,8.841014311
6980,9.17616292
6981,9.351839934
6982,9.17616292
6983,9.041685006
6984,8.812843434
6985,9.14931567
6986,9.36288977
6987,7.920083199
6988,9.828764006
6989,9.056722883
6990,9.656051309
6991,9.234056899
6992,7.416979621
6993,9.368369236
6994,8.624791202
6995,7.294377299
6996,9.282847063
6997,8.219326094
6998,7.742402022
6999,8.636219898
7000,8.269756948
7001,7.560080465
7002,7.526178913
7003,9.182763604
7004,9.379238908
7005,8.050703382
7006,8.903815212
7007,8.476371197
7008,10.13014492
7009,8.60153434
7010,10.13523399
7011,8.540909718
7012,12.02214981
7013,9.30054664
7014,8.971067439
7015,8.624791202
7016,8.565602331
7017,12.32082888
7018,8.219326094
7019,8.565602331
7020,9.852615222
7021,8.929567708
7022,8.348537825
7023,11.44917597
7024,11.56620079
7025,11.54597332
7026,9.981928979
7027,8.502688505
7028,8.99516499
7029,9.643680017
7030,11.77368845
7031,11.15464924
7032,8.070906089
7033,12.33217652
7034,10.66317126
7035,9.240287448
7036,9.442086812
7037,7.796469243
7038,9.738612909
7039,9.182763604
7040,12.43170909
7041,12.83666334
7042,9.195835686
7043,10.11472045
7044,9.041685006
7045,9.208739091
7046,9.421573272
7047,11.62568256
7048,11.55214618
7049,12.61590155
7050,11.38290789
7051,9.329367078
7052,8.286017468
7053,12.69155585
7054,8.333270353
7055,8.895081532
7056,9.049232212
7057,11.5949109
7058,12.23197428
7059,9.734832187
7060,8.921057018
7061,8.886270902
7062,11.18085951
7063,8.565602331
7064,9.323669057
7065,11.79418697
7066,9.128696383
7067,9.501217335
7068,9.162829389
7069,8.793612072
7070,7.943072717
7071,11.84366703
7072,8.201934351
7073,12.13169387
7074,8.462948177
7075,11.52152835
7076,8.317766167
7077,9.818365299
7078,8.489616424
7079,9.421573272
7080,11.52785349
7081,10.94672807
7082,9.452187908
7083,9.411156511
7084,11.34199479
7085,8.009030685
7086,8.647519453
7087,9.872615889
7088,13.22419768
7089,8.14786713
7090,12.24621601
7091,9.715711145
7092,11.68667707
7093,7.965545573
7094,12.19254151
7095,12.2505105
7096,11.26302718
7097,9.85597657
7098,10.16523624
7099,9.520175249
7100,10.50802208
7101,9.505990614
7102,9.379238908
7103,10.04220547
7104,9.496421163
7105,10.18233068
7106,8.822322178
7107,9.684336023
7108,9.368369236
7109,8.733594062
7110,11.76676116
7111,11.74213061
7112,11.4807328
7113,11.511965
7114,8.286017468
7115,8.812843434
7116,9.346268889
7117,11.85145273
7118,10.29228113
7119,8.636219898
7120,9.66827142
7121,10.57724802
7122,8.476371197
7123,9.839055692
7124,8.184234774
7125,11.86279329
7126,12.52919908
7127,10.93081864
7128,11.35631844
7129,8.702177866
7130,8.090708716
7131,8.348537825
7132,10.92967251
7133,12.48805853
7134,11.40880862
7135,8.286017468
7136,7.714231145
7137,9.357380115
7138,12.28835285
7139,8.859363449
7140,12.00116186
7141,11.1664837
7142,8.577723691
7143,11.46339903
7144,11.4340554
7145,8.979164649
7146,9.340666634
7147,11.41518032
7148,12.07459628
7149,7.98752448
7150,9.041685006
7151,9.416378455
7152,9.156095357
7153,8.764053269
7154,11.53539121
7155,8.577723691
7156,12.42247352
7157,8.528330936
7158,11.63138383
7159,9.351839934
7160,11.90301971
7161,11.62339292
7162,12.6658239
7163,8.754002934
7164,12.221946
7165,8.166216269
7166,11.76427545
7167,11.74213061
7168,9.77201119
7169,11.57405819
7170,9.574983486
7171,11.75225728
7172,8.462948177
7173,8.201934351
7174,8.754002934
7175,8.14786713
7176,9.162829389
7177,8.449342525
7178,8.712759975
7179,11.77958817
7180,12.07641944
7181,10.19196931
7182,8.489616424
7183,7.796469243
7184,12.32282404
7185,7.943072717
7186,11.11352195
7187,11.83674658
7188,9.100525506
7189,8.14786713
7190,8.528330936
7191,9.477003077
7192,11.05456578
7193,8.624791202
7194,8.783855897
7195,10.0505273
7196,8.51559191
7197,8.42156296
7198,9.195835686
7199,8.392989588
7200,7.82244473
7201,9.793672687
7202,8.589699882
7203,9.056722883
7204,8.624791202
7205,9.930324207
7206,10.49570882
7207,8.236420527
7208,11.98811562
7209,9.639522007
7210,8.363575703
7211,12.42092593
7212,11.81142878
7213,8.236420527
7214,9.529521112
7215,11.60605144
7216,10.00532186
7217,11.13802836
7218,8.363575703
7219,9.288781798
7220,12.54231629
7221,8.954673629
7222,9.400630098
7223,10.31797847
7224,7.655390645
7225,9.156095357
7226,9.30637756
7227,8.68067166
7228,8.712759975
7229,11.5515306
7230,8.647519453
7231,8.333270353
7232,12.43349503
7233,11.71583366
7234,9.761001904
7235,11.27121053
7236,8.68067166
7237,8.723231275
7238,12.02675457
7239,11.46876457
7240,11.63478905
7241,9.793672687
7242,8.030084094
7243,9.323669057
7244,9.707959168
7245,9.614204199
7246,8.476371197
7247,8.317766167
7248,8.378390789
7249,8.868413285
7250,8.317766167
7251,8.7740036
7252,9.107642974
7253,8.51559191
7254,7.82244473
7255,8.236420527
7256,8.253227646
7257,8.435549202
7258,8.528330936
7259,9.246479419
7260,8.42156296
7261,8.219326094
7262,6.992096427
7263,8.877381955
7264,7.98752448
7265,9.182763604
7266,8.61323038
7267,9.547954813
7268,8.333270353
7269,8.565602331
7270,8.462948177
7271,8.636219898
7272,8.66974259
7273,8.565602331
7274,8.378390789
7275,8.691482577
7276,9.189321005
7277,8.363575703
7278,8.831711918
7279,9.121727714
7280,8.822322178
7281,8.236420527
7282,8.99516499
7283,9.462187991
7284,9.071537969
7285,8.42156296
7286,8.971067439
7287,7.491087594
7288,8.987196821
7289,7.377758908
7290,9.189321005
7291,9.609921537
7292,9.312174678
7293,9.064157862
7294,8.962904128
7295,9.093357017
7296,8.841014311
7297,8.7740036
7298,7.920083199
7299,8.66974259
7300,9.660141294
7301,9.64782081
7302,8.489616424
7303,8.793612072
7304,8.286017468
7305,6.556778356
7306,9.731037116
7307,8.528330936
7308,7.965545573
7309,8.166216269
7310,9.36288977
7311,10.22962081
7312,8.166216269
7313,8.129174997
7314,8.030084094
7315,10.47424109
7316,8.489616424
7317,7.714231145
7318,8.812843434
7319,6.556778356
7320,8.868413285
7321,8.850230966
7322,10.61250808
7323,8.733594062
7324,8.912473275
7325,9.436997743
7326,8.317766167
7327,8.60153434
7328,9.078864009
7329,8.658692754
7330,8.743850562
7331,8.201934351
7332,7.796469243
7333,8.764053269
7334,8.68067166
7335,6.992096427
7336,7.624618986
7337,8.831711918
7338,9.162829389
7339,8.712759975
7340,7.82244473
7341,9.395325046
7342,8.812843434
7343,9.034080407
7344,8.68067166
7345,8.392989588
7346,6.797940413
7347,8.565602331
7348,7.624618986
7349,9.2023082
7350,8.946374826
7351,7.454719949
7352,8.60153434
7353,8.702177866
7354,8.528330936
7355,8.886270902
7356,7.82244473
7357,8.979164649
7358,8.831711918
7359,9.496421163
7360,8.812843434
7361,9.086136769
7362,9.981928979
7363,7.82244473
7364,9.107642974
7365,9.227787286
7366,8.51559191
7367,8.658692754
7368,8.009030685
7369,9.757305042
7370,9.00307017
7371,8.502688505
7372,8.971067439
7373,7.624618986
7374,9.135616826
7375,8.831711918
7376,8.979164649
7377,9.920934466
7378,9.688312171
7379,9.258749511
7380,7.526178913
7381,9.335032816
7382,6.461468176
7383,8.743850562
7384,8.754002934
7385,8.877381955
7386,9.056722883
7387,9.162829389
7388,8.831711918
7389,7.592870288
7390,8.30201781
7391,9.885730831
7392,8.253227646
7393,9.169518378
7394,8.754002934
7395,9.17616292
7396,9.086136769
7397,6.356107661
7398,9.566054855
7399,8.712759975
7400,9.018695488
7401,8.253227646
7402,8.14786713
7403,8.733594062
7404,8.7740036
7405,9.416378455
7406,8.962904128
7407,8.702177866
7408,9.643680017
7409,9.14931567
7410,7.560080465
7411,9.135616826
7412,9.351839934
7413,9.169518378
7414,9.010913347
7415,8.783855897
7416,8.462948177
7417,9.169518378
7418,9.156095357
7419,8.624791202
7420,8.803273983
7421,7.103322063
7422,10.66317126
7423,8.743850562
7424,8.589699882
7425,8.219326094
7426,9.793672687
7427,9.596962392
7428,9.086136769
7429,9.447150114
7430,6.931471806
7431,9.477003077
7432,9.114710141
7433,9.601300794
7434,8.253227646
7435,8.589699882
7436,8.712759975
7437,9.034080407
7438,8.7740036
7439,9.246479419
7440,8.733594062
7441,9.246479419
7442,9.973013615
7443,9.195835686
7444,8.184234774
7445,8.938006577
7446,7.965545573
7447,8.030084094
7448,7.82244473
7449,9.975994243
7450,9.579418083
7451,8.60153434
7452,8.317766167
7453,8.712759975
7454,9.026417534
7455,9.869310101
7456,8.61323038
7457,7.049254841
7458,8.166216269
7459,8.489616424
7460,9.018695488
7461,8.070906089
7462,9.520175249
7463,9.086136769
7464,7.965545573
7465,7.454719949
7466,9.240287448
7467,7.742402022
7468,7.526178913
7469,9.288781798
7470,8.636219898
7471,9.056722883
7472,7.203405521
7473,7.965545573
7474,9.018695488
7475,8.540909718
7476,7.454719949
7477,8.435549202
7478,8.129174997
7479,8.14786713
7480,9.270870872
7481,8.348537825
7482,6.104793232
7483,8.803273983
7484,7.249925537
7485,8.733594062
7486,9.208739091
7487,9.041685006
7488,8.219326094
7489,9.761001904
7490,8.877381955
7491,9.431882642
7492,10.25470765
7493,9.862665558
7494,10.20625526
7495,8.733594062
7496,8.921057018
7497,8.009030685
7498,8.66974259
7499,10.16277015
7500,10.09112827
7501,8.886270902
7502,10.50451944
7503,9.107642974
7504,10.61878754
7505,10.53730927
7506,10.36747311
7507,8.476371197
7508,9.379238908
7509,10.5934296
7510,8.51559191
7511,7.87245515
7512,8.712759975
7513,9.240287448
7514,10.57887801
7515,10.27698028
7516,8.489616424
7517,7.249925537
7518,9.405907156
7519,9.086136769
7520,10.07508515
7521,8.702177866
7522,7.943072717
7523,9.746131742
7524,7.655390645
7525,8.921057018
7526,9.908276069
7527,9.36288977
7528,8.090708716
7529,10.37349118
7530,8.895081532
7531,8.407378325
7532,7.920083199
7533,7.655390645
7534,8.129174997
7535,8.348537825
7536,7.920083199
7537,8.60153434
7538,11.0874209
7539,9.738612909
7540,8.624791202
7541,8.886270902
7542,8.333270353
7543,8.877381955
7544,9.749870064
7545,10.44301724
7546,10.28356647
7547,10.85344514
7548,8.476371197
7549,8.476371197
7550,10.63892765
7551,8.929567708
7552,9.515469358
7553,10.92622621
7554,8.723231275
7555,9.405907156
7556,8.658692754
7557,11.00688836
7558,8.938006577
7559,9.093357017
7560,8.859363449
7561,9.142489705
7562,8.050703382
7563,10.65112292
7564,10.33475035
7565,8.42156296
7566,10.97122818
7567,8.476371197
7568,8.553332238
7569,10.32009041
7570,8.269756948
7571,10.76823233
7572,10.90998455
7573,9.121727714
7574,9.3899917
7575,8.850230966
7576,8.449342525
7577,7.943072717
7578,9.107642974
7579,10.26590597
7580,10.9557068
7581,8.962904128
7582,8.636219898
7583,8.850230966
7584,10.01395501
7585,9.049232212
7586,9.869310101
7587,10.67803037
7588,11.07955459
7589,7.98752448
7590,8.348537825
7591,8.565602331
7592,9.779283949
7593,10.52707027
7594,9.707959168
7595,8.712759975
7596,7.965545573
7597,9.100525506
7598,8.733594062
7599,10.60301434
7600,9.208739091
7601,10.7601132
7602,10.82838117
7603,8.754002934
7604,8.929567708
7605,9.534161491
7606,8.565602331
7607,8.831711918
7608,8.912473275
7609,10.70423274
7610,7.965545573
7611,10.63739273
7612,10.34919849
7613,8.489616424
7614,8.912473275
7615,8.269756948
7616,8.658692754
7617,10.18956834
7618,11.15921754
7619,9.227787286
7620,7.560080465
7621,7.336936914
7622,9.405907156
7623,9.622714888
7624,9.643680017
7625,10.18956834
7626,9.182763604
7627,8.636219898
7628,9.814874894
7629,9.086136769
7630,8.219326094
7631,8.42156296
7632,8.502688505
7633,10.66914142
7634,10.36948316
7635,9.270870872
7636,7.103322063
7637,11.13895902
7638,8.435549202
7639,7.714231145
7640,10.85838342
7641,9.707959168
7642,10.5934296
7643,8.99516499
7644,9.901886271
7645,10.74090822
7646,10.92967251
7647,10.78427545
7648,8.841014311
7649,8.723231275
7650,9.018695488
7651,10.94898032
7652,10.99728828
7653,9.588228712
7654,8.577723691
7655,8.565602331
7656,8.912473275
7657,8.407378325
7658,8.733594062
7659,10.42608363
7660,10.63739273
7661,9.601300794
7662,10.9273763
7663,9.162829389
7664,10.64960662
7665,11.40809814
7666,8.42156296
7667,11.28818063
7668,8.110126802
7669,9.00307017
7670,10.52707027
7671,9.704060528
7672,10.16029796
7673,8.553332238
7674,9.234056899
7675,8.462948177
7676,8.624791202
7677,8.565602331
7678,10.96571244
7679,10.45045222
7680,8.201934351
7681,8.236420527
7682,10.73952222
7683,9.221478116
7684,10.96902553
7685,8.895081532
7686,8.201934351
7687,8.895081532
7688,9.496421163
7689,7.920083199
7690,9.221478116
7691,10.60777248
7692,9.29468152
7693,9.411156511
7694,10.29228113
7695,8.435549202
7696,8.502688505
7697,8.61323038
7698,9.942708266
7699,10.64504387
7700,8.954673629
7701,8.286017468
7702,8.895081532
7703,10.26813067
7704,9.442086812
7705,8.723231275
7706,8.540909718
7707,8.783855897
7708,10.56411154
7709,9.018695488
7710,9.405907156
7711,10.08847223
7712,10.89109379
7713,8.859363449
7714,8.528330936
7715,9.984883191
7716,8.624791202
7717,10.31374118
7718,7.796469243
7719,8.743850562
7720,10.57561537
7721,10.86574542
7722,9.093357017
7723,9.477003077
7724,8.754002934
7725,8.743850562
7726,8.407378325
7727,9.182763604
7728,8.971067439
7729,8.803273983
7730,10.85715114
7731,10.70423274
7732,8.253227646
7733,9.056722883
7734,8.743850562
7735,8.236420527
7736,9.162829389
7737,9.086136769
7738,10.26367632
7739,8.42156296
7740,10.02535114
7741,9.346268889
7742,8.61323038
7743,11.08251171
7744,9.100525506
7745,10.80657146
7746,10.05328592
7747,8.42156296
7748,8.743850562
7749,9.026417534
7750,9.100525506
7751,10.94220828
7752,8.691482577
7753,8.553332238
7754,8.723231275
7755,8.624791202
7756,9.688312171
7757,10.57070135
7758,9.431882642
7759,8.129174997
7760,8.528330936
7761,8.589699882
7762,8.286017468
7763,8.877381955
7764,8.691482577
7765,9.501217335
7766,8.841014311
7767,10.61722137
7768,8.636219898
7769,9.041685006
7770,8.793612072
7771,10.77092412
7772,10.37548918
7773,11.14267305
7774,10.27477521
7775,11.44849361
7776,10.58050535
7777,8.733594062
7778,8.577723691
7779,9.395325046
7780,7.249925537
7781,9.189321005
7782,9.128696383
7783,11.65664478
7784,10.12759064
7785,8.201934351
7786,7.87245515
7787,7.920083199
7788,8.269756948
7789,10.04220547
7790,11.25725872
7791,7.796469243
7792,11.27770933
7793,8.979164649
7794,10.62658181
7795,8.201934351
7796,9.195835686
7797,9.282847063
7798,8.14786713
7799,10.0024275
7800,9.400630098
7801,10.90176372
7802,11.38290789
7803,8.903815212
7804,9.086136769
7805,8.868413285
7806,10.91813835
7807,8.110126802
7808,8.528330936
7809,8.868413285
7810,9.100525506
7811,9.790094865
7812,8.636219898
7813,10.47243113
7814,9.431882642
7815,8.449342525
7816,11.4222127
7817,8.269756948
7818,9.041685006
7819,10.05878044
7820,10.51325312
7821,11.12585022
7822,8.803273983
7823,9.215128889
7824,9.282847063
7825,9.114710141
7826,9.312174678
7827,11.62625415
7828,11.80044753
7829,11.78301367
7830,8.68067166
7831,11.56498647
7832,8.60153434
7833,7.769800996
7834,10.82073782
7835,8.954673629
7836,11.64381337
7837,8.528330936
7838,9.195835686
7839,10.93081864
7840,10.49038493
7841,10.80916213
7842,8.070906089
7843,9.056722883
7844,9.30054664
7845,8.647519453
7846,9.240287448
7847,10.62347139
7848,8.449342525
7849,9.034080407
7850,11.62224613
7851,8.822322178
7852,8.822322178
7853,11.27446521
7854,8.946374826
7855,11.65052856
7856,8.30201781
7857,8.269756948
7858,8.658692754
7859,9.734832187
7860,8.647519453
7861,8.691482577
7862,8.317766167
7863,8.61323038
7864,10.4778512
7865,8.110126802
7866,8.577723691
7867,8.528330936
7868,9.114710141
7869,9.208739091
7870,10.7601132
7871,9.17616292
7872,8.166216269
7873,10.34714721
7874,10.3774832
7875,8.14786713
7876,8.489616424
7877,9.114710141
7878,8.14786713
7879,12.07932959
7880,8.589699882
7881,8.841014311
7882,9.288781798
7883,10.71991375
7884,8.954673629
7885,8.743850562
