,index,store,brand,week,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,brand_dominicks,brand_minute.maid,brand_tropicana,score,logmove,datetime
117,117,97,tropicana,0,0,3.66,0.142433234,0.178182783,0.233612085,10.48374595,0.139324117,0.390218878,0.135732648,16.73439396,1.1875,2.520728232,0.271672959,0.0,0.0,1.0,7.718293640450002,7.896552702,2023-08-01
118,118,114,tropicana,0,0,3.19,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,0.0,0.0,1.0,9.115872179229996,9.317938383,2023-08-01
119,119,114,minute.maid,0,0,2.62,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,0.0,1.0,0.0,8.839276330950007,8.938006577,2023-08-01
120,120,94,dominicks,0,1,1.59,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,1.0,0.0,0.0,9.308185973520008,9.77201119,2023-08-01
121,121,94,minute.maid,0,0,2.62,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,0.0,1.0,0.0,8.54987521144001,8.489616424,2023-08-01
122,122,94,tropicana,0,0,3.19,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,0.0,0.0,1.0,8.589329871690008,8.565602331,2023-08-01
123,123,114,dominicks,0,1,1.59,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,1.0,0.0,0.0,9.295928052780011,9.270870872,2023-08-01
124,124,93,dominicks,0,1,1.59,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,1.0,0.0,0.0,8.425322148480005,8.61323038,2023-08-01
125,125,93,minute.maid,0,0,3.17,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,0.0,1.0,0.0,8.20446420887999,8.184234774,2023-08-01
126,126,93,tropicana,0,0,3.87,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,0.0,0.0,1.0,9.10927495593001,9.329367078,2023-08-01
127,127,115,tropicana,0,0,3.66,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,0.0,0.0,1.0,8.848031959340004,8.987196821,2023-08-01
128,128,92,dominicks,0,1,1.59,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,1.0,0.0,0.0,8.556869235230009,8.253227646,2023-08-01
129,129,92,minute.maid,0,0,2.99,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,0.0,1.0,0.0,8.297691225799996,8.333270353,2023-08-01
130,130,115,minute.maid,0,0,2.99,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,0.0,1.0,0.0,8.547861985390005,8.565602331,2023-08-01
131,131,92,tropicana,0,0,3.66,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,0.0,0.0,1.0,8.441692660369988,8.577723691,2023-08-01
132,132,91,dominicks,0,1,1.59,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,1.0,0.0,0.0,8.38590603451999,8.201934351,2023-08-01
133,133,112,dominicks,0,1,1.59,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,1.0,0.0,0.0,9.078666996240011,9.17616292,2023-08-01
134,134,91,minute.maid,0,0,2.99,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,0.0,1.0,0.0,8.137057751479995,8.110126802,2023-08-01
135,135,101,dominicks,0,1,1.59,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,1.0,0.0,0.0,9.358955512299996,9.639522007,2023-08-01
136,136,103,tropicana,0,0,3.19,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,0.0,0.0,1.0,8.077916572499989,8.201934351,2023-08-01
137,137,109,dominicks,0,1,1.59,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,1.0,0.0,0.0,8.361206639030007,8.462948177,2023-08-01
138,138,109,minute.maid,0,0,3.17,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,0.0,1.0,0.0,8.862420345830003,8.877381955,2023-08-01
139,139,109,tropicana,0,0,3.87,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,0.0,0.0,1.0,9.871721271769983,9.99369382,2023-08-01
140,140,110,minute.maid,0,0,2.99,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,0.0,1.0,0.0,8.401958373000008,8.449342525,2023-08-01
141,141,107,dominicks,0,1,1.59,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,1.0,0.0,0.0,8.16990109583,7.82244473,2023-08-01
142,142,107,minute.maid,0,0,2.99,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,0.0,1.0,0.0,8.591612032469996,8.589699882,2023-08-01
143,143,107,tropicana,0,0,3.66,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,0.0,0.0,1.0,9.157086855089988,9.2023082,2023-08-01
144,144,110,dominicks,0,1,1.59,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,1.0,0.0,0.0,8.119153244389999,7.920083199,2023-08-01
145,145,106,dominicks,0,1,1.59,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,1.0,0.0,0.0,7.822953958770013,7.560080465,2023-08-01
146,146,106,minute.maid,0,0,2.99,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,0.0,1.0,0.0,7.729468817679991,7.685243608,2023-08-01
147,147,111,tropicana,0,0,3.87,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,0.0,1.0,7.786931761429995,7.742402022,2023-08-01
148,148,106,tropicana,0,0,3.66,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,0.0,0.0,1.0,7.714724590199993,7.943072717,2023-08-01
149,149,105,dominicks,0,1,1.59,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,1.0,0.0,0.0,8.470877156890012,8.050703382,2023-08-01
150,150,105,minute.maid,0,0,2.62,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,1.0,0.0,8.589281305480005,8.51559191,2023-08-01
151,151,111,minute.maid,0,0,3.17,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,1.0,0.0,7.804500001460008,7.796469243,2023-08-01
152,152,105,tropicana,0,0,3.19,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,0.0,1.0,8.555158075870006,8.565602331,2023-08-01
153,153,104,dominicks,0,1,1.59,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,1.0,0.0,0.0,8.285368736409994,8.166216269,2023-08-01
154,154,104,minute.maid,0,0,2.99,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,1.0,0.0,8.022330207469992,7.943072717,2023-08-01
155,155,111,dominicks,0,1,1.59,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,1.0,0.0,0.0,9.355998505290009,9.431882642,2023-08-01
156,156,104,tropicana,0,0,3.66,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,0.0,1.0,8.18136893096999,8.286017468,2023-08-01
157,157,103,dominicks,0,1,1.59,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,1.0,0.0,0.0,9.064116543590009,9.329367078,2023-08-01
158,158,103,minute.maid,0,0,2.62,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,0.0,1.0,0.0,7.899330183439994,7.847762538,2023-08-01
159,159,112,tropicana,0,0,3.19,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,0.0,1.0,9.804282076260002,9.790094865,2023-08-01
160,160,112,minute.maid,0,0,2.62,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,1.0,0.0,9.234303303120004,9.17616292,2023-08-01
161,161,115,dominicks,0,1,1.59,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,1.0,0.0,0.0,7.963370962220009,7.98752448,2023-08-01
162,162,91,tropicana,0,0,3.66,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,0.0,0.0,1.0,8.345201792370005,8.462948177,2023-08-01
163,163,90,dominicks,0,1,1.59,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,1.0,0.0,0.0,9.129100346649995,9.221478116,2023-08-01
164,164,80,minute.maid,0,0,2.62,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,0.0,1.0,0.0,9.216077740049991,9.208739091,2023-08-01
165,165,118,minute.maid,0,0,2.99,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,0.0,1.0,0.0,8.28853431686999,8.236420527,2023-08-01
166,166,80,tropicana,0,0,3.19,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,0.0,0.0,1.0,9.761757419729983,9.970024076,2023-08-01
167,167,78,dominicks,0,1,1.59,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,1.0,0.0,0.0,8.753508345220009,8.859363449,2023-08-01
168,168,78,minute.maid,0,0,2.62,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,0.0,1.0,0.0,8.50875523841001,8.476371197,2023-08-01
169,169,118,dominicks,0,1,1.59,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,1.0,0.0,0.0,9.667050191540008,9.987828701,2023-08-01
170,170,78,tropicana,0,0,3.19,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,0.0,0.0,1.0,8.589373294590002,8.636219898,2023-08-01
171,171,77,dominicks,0,1,1.59,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,1.0,0.0,0.0,8.820235128140009,9.010913347,2023-08-01
172,172,77,minute.maid,0,0,2.62,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,0.0,1.0,0.0,8.647565587950004,8.743850562,2023-08-01
173,173,119,tropicana,0,0,3.19,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,0.0,0.0,1.0,9.061629358469991,9.2023082,2023-08-01
174,174,77,tropicana,0,0,3.19,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,0.0,0.0,1.0,9.01265142569,9.182763604,2023-08-01
175,175,76,dominicks,0,1,1.59,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,1.0,0.0,0.0,9.221746627280009,9.481893063,2023-08-01
176,176,76,minute.maid,0,0,2.62,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,0.0,1.0,0.0,8.567547365319992,8.577723691,2023-08-01
177,177,119,minute.maid,0,0,2.62,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,0.0,1.0,0.0,8.666411637999992,8.764053269,2023-08-01
178,178,76,tropicana,0,0,3.19,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,0.0,0.0,1.0,8.960781264180001,9.00307017,2023-08-01
179,179,75,dominicks,0,1,1.59,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,1.0,0.0,0.0,9.061058101770008,9.169518378,2023-08-01
180,180,75,minute.maid,0,0,3.17,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,0.0,1.0,0.0,8.332392994299985,8.317766167,2023-08-01
181,181,119,dominicks,0,1,1.59,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,1.0,0.0,0.0,8.831243907130013,8.912473275,2023-08-01
182,182,75,tropicana,0,0,3.87,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,0.0,0.0,1.0,8.865651277159996,8.971067439,2023-08-01
183,183,121,tropicana,0,0,3.19,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,0.0,0.0,1.0,9.356520203309987,9.411156511,2023-08-01
184,184,73,dominicks,0,1,1.59,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,1.0,0.0,0.0,9.71266060744,9.967025573,2023-08-01
185,185,121,minute.maid,0,0,2.62,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,0.0,1.0,0.0,8.624421183990004,8.565602331,2023-08-01
186,186,73,minute.maid,0,0,2.62,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,0.0,1.0,0.0,8.902246344740014,8.850230966,2023-08-01
187,187,80,dominicks,0,1,1.59,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,1.0,0.0,0.0,9.383894412819991,9.680344001,2023-08-01
188,188,81,tropicana,0,0,3.66,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,0.0,0.0,1.0,8.763691797819996,8.831711918,2023-08-01
189,189,118,tropicana,0,0,3.66,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,0.0,0.0,1.0,8.769271759570012,8.754002934,2023-08-01
190,190,81,minute.maid,0,0,2.99,0.181118938,0.234201612,0.073961623,10.71993585,0.088337065,0.42954279,0.478846154,3.768907476,0.791666667,1.132215571,0.379390304,0.0,1.0,0.0,8.562582558430002,8.51559191,2023-08-01
191,191,90,minute.maid,0,0,2.99,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,1.0,0.0,8.06559151347999,8.129174997,2023-08-01
192,192,116,tropicana,0,0,3.19,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,0.0,0.0,1.0,8.433824858539998,8.378390789,2023-08-01
193,193,90,tropicana,0,0,3.66,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,0.0,1.0,7.986425348720007,7.896552702,2023-08-01
194,194,89,dominicks,0,1,1.59,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,1.0,0.0,0.0,9.226914878070012,9.258749511,2023-08-01
195,195,89,minute.maid,0,0,2.99,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,0.0,1.0,0.0,8.060722147910003,7.920083199,2023-08-01
196,196,116,minute.maid,0,0,2.62,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,0.0,1.0,0.0,8.052936304759989,7.943072717,2023-08-01
197,197,89,tropicana,0,0,3.66,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,0.0,0.0,1.0,8.277103793449989,8.435549202,2023-08-01
198,198,88,dominicks,0,1,1.59,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,1.0,0.0,0.0,8.59564955597,8.60153434,2023-08-01
199,199,116,dominicks,0,1,1.59,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,1.0,0.0,0.0,9.00708497521001,9.114710141,2023-08-01
200,200,88,minute.maid,0,0,2.99,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,1.0,0.0,8.277905881929986,8.317766167,2023-08-01
201,201,88,tropicana,0,0,3.66,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,0.0,1.0,8.489449662050008,8.51559191,2023-08-01
202,202,72,dominicks,0,1,1.59,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,1.0,0.0,0.0,9.090191386560008,9.128696383,2023-08-01
203,203,86,dominicks,0,1,1.59,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,1.0,0.0,0.0,9.295489500300016,9.601300794,2023-08-01
204,204,86,minute.maid,0,0,2.62,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,0.0,1.0,0.0,8.22292366086001,8.219326094,2023-08-01
205,205,86,tropicana,0,0,3.19,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,0.0,0.0,1.0,8.968130132110009,8.929567708,2023-08-01
206,206,84,dominicks,0,1,1.59,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,1.0,0.0,0.0,8.285076111549994,7.592870288,2023-08-01
207,207,84,minute.maid,0,0,2.99,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,1.0,0.0,8.39248589064001,8.253227646,2023-08-01
208,208,117,minute.maid,0,0,2.99,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,0.0,1.0,0.0,8.067198274059988,8.166216269,2023-08-01
209,209,84,tropicana,0,0,3.66,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,0.0,1.0,8.550224345200016,8.66974259,2023-08-01
210,210,83,dominicks,0,1,1.59,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,1.0,0.0,0.0,9.513214899399992,10.03100087,2023-08-01
211,211,83,minute.maid,0,0,2.62,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,0.0,1.0,0.0,8.422783633059991,8.392989588,2023-08-01
212,212,117,dominicks,0,1,1.59,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,1.0,0.0,0.0,8.180117436720003,8.14786713,2023-08-01
